Date,Production_Tons,Electricity_Consumption_MWh,Temperature_Celsius,Humidity_Percent,Downtime_Hours,Weather_Condition,Shift
2020-07-23,438.5042608736949,1264.9261173612836,34.987029232430345,48.89475053385773,1.8396141508436343,Sunny,Morning
2020-07-23,438.1132485345788,1090.337502057209,29.59834519938319,44.49912469472638,1.7205123022295603,Rainy,Evening
2020-07-23,462.5363971274381,1082.7117459934916,34.703666283489845,43.70444071878916,0.7102471683373839,Sunny,Night
2020-07-24,519.9023047303737,1176.9508404244914,39.73288365035244,34.05610726532606,0.2605420682904771,Sunny,Morning
2020-07-24,524.3429686547031,1129.8534685832476,21.384243384643074,36.6579269159993,0.461997839898207,Stormy,Evening
2020-07-24,466.9495377227858,1177.8261413411583,28.64291769965626,39.84929179056378,3.0792154480866505,Foggy,Night
2020-07-24,496.5592760758596,1161.1723281159886,33.24805086264511,46.20207970358662,1.807167025447751,Foggy,Morning
2020-07-24,617.3309933831143,1125.1796089595136,23.48910906643782,39.313633665743495,0.2884407002982178,Cloudy,Evening
2020-07-24,431.0453427989576,1282.9162509009166,24.096437273550315,35.57593631173052,0.9745431874872722,Sunny,Night
2020-07-25,471.327334868088,1204.6201058636625,33.44176857053383,34.75927795063985,0.8981939263089457,Foggy,Morning
2020-07-25,502.5689266252993,1282.782452061264,28.656204235527085,83.79150710860988,2.7253575563341994,Foggy,Evening
2020-07-25,491.48464836498096,1404.4816280732437,30.98756522367733,31.731542118279403,0.2217194206865344,Foggy,Night
2020-07-25,445.395990897809,1324.436287673754,24.34829099636704,91.4651454563792,0.0261489416405873,Sunny,Morning
2020-07-27,421.7082956686136,1212.2909215451446,40.54667639765109,77.83435695614486,0.4283909231040227,Foggy,Evening
2020-07-27,501.8959977161894,1218.1982142479003,30.87227173229404,36.88204579065409,6.299629454749897,Stormy,Night
2020-07-27,502.90357846565206,1357.9642128936202,33.314843090388386,64.3643977503039,0.9872554475338796,Cloudy,Morning
2020-07-27,458.1146566098779,1327.092229743859,31.682894408450352,80.52367873119495,1.0618888297910374,Stormy,Evening
2020-07-27,500.7552523769151,1286.7114115138602,39.60454560389048,45.18333609345983,4.107131937337858,Foggy,Night
2020-07-27,540.088262689334,1180.808280237196,31.557558946339487,29.822264348941346,2.2434636619109414,Foggy,Morning
2020-07-28,458.85792416876654,1171.403461607723,30.65155681657463,67.74388783719768,2.967391795062591,Foggy,Evening
2020-07-28,456.991119637924,1044.1005088151503,26.058294263167834,25.11369092838803,3.572971650795133,Sunny,Night
2020-07-28,463.1878936197671,1155.9559056506896,31.82940763985252,46.9117791424366,0.4239428807568126,Stormy,Morning
2020-07-28,482.13798884449966,1085.406355521369,39.66356319026016,63.51751568059823,0.7394705575404018,Foggy,Evening
2020-07-29,457.76387776655736,1098.2411137150543,38.559151599162256,48.09004940820035,3.158534408291858,Foggy,Night
2020-07-29,545.8936487194752,1208.717660980442,36.10941681230852,75.92181709546425,0.2636581662191899,Foggy,Morning
2020-07-29,490.8283850706677,1169.3459965878128,32.78259727059638,33.25055693142456,0.5599854013586266,Stormy,Evening
2020-07-29,460.7292144650969,940.0766081324072,39.83627876342531,60.10193188812627,0.0246081653723333,Cloudy,Night
2020-07-30,490.4240293481969,1158.519636926809,34.483436491652704,48.60589618792227,0.854565754009927,Cloudy,Morning
2020-07-30,505.47719293561966,1315.249447325692,37.91873585414866,70.77493206571033,0.3868653355394805,Rainy,Evening
2020-07-30,470.0959290110786,1112.4281621151108,44.453543396466586,70.5449137607123,2.054650757840052,Stormy,Night
2020-07-31,461.7419794734968,1185.577086288966,30.023624680650755,37.33598895865581,0.1318125067810062,Sunny,Morning
2020-07-31,542.7166550203996,1362.2520503283215,34.87616810945802,81.2851242784011,0.532787845414844,Sunny,Evening
2020-07-31,509.7423046027748,1002.6955063962988,27.888587977020364,30.07428151066528,2.004012072655226,Sunny,Night
2020-07-31,546.3699281002843,1229.1224483684116,26.84487575223395,73.87399199149378,3.0609966103979747,Foggy,Morning
2020-07-31,626.9335034425674,1316.952683674716,28.81263089692597,75.50088463383167,0.5822924980969179,Foggy,Evening
2020-08-01,448.7034401743307,1259.9478934005967,29.57416996314252,67.44152218008863,0.8083978965840823,Stormy,Night
2020-08-01,519.4001986383048,1250.6830929095008,24.14309683124109,51.74852030367245,1.597944933604443,Stormy,Morning
2020-08-01,529.222545001237,1013.5417679069492,37.733477870256685,75.60490059237179,3.878635388018136,Cloudy,Evening
2020-08-01,651.7641711832293,1273.883961020533,29.942024939193853,45.65755802477348,1.8101606544889584,Rainy,Night
2020-08-02,536.3292093551238,1283.3144890885706,38.600554574910106,51.67495768857233,0.5215419368589714,Sunny,Morning
2020-08-02,537.9814268272954,1376.2107120224423,39.07368189178899,57.00794500193546,0.6112224754413915,Sunny,Evening
2020-08-02,465.8900537428692,962.8662614029308,27.870587398818653,63.677626958183744,1.2215769165365384,Rainy,Night
2020-08-02,549.3694370189231,1152.4099765496503,33.34292772597242,47.02151838654799,0.2382523386275588,Cloudy,Morning
2020-08-03,481.8483428768233,1164.6661170724876,34.577434042886985,42.9090030042057,2.76318295946421,Foggy,Evening
2020-08-03,524.9333579165886,1251.0802040130948,23.55607938601566,84.62416867455511,0.6720395190991477,Cloudy,Night
2020-08-03,440.14228120173806,1126.5665229942192,29.98274755577224,40.821091743199,0.9179696198029192,Stormy,Morning
2020-08-03,506.07852293820906,1414.4523710915469,35.40231697834052,63.09171300549775,2.619195439713444,Rainy,Evening
2020-08-03,476.6941797207027,1350.1288476125098,29.8012524544384,34.17629893745068,0.4829226955444799,Foggy,Night
2020-08-03,496.2228233944954,1161.401574146661,36.79488230140936,65.89457737600871,0.0,Rainy,Morning
2020-08-03,533.798548313612,1285.130165300933,40.54939884307037,87.14665964426149,1.8563819741374008,Rainy,Evening
2020-08-04,517.8244073027969,1285.8766666246431,39.70324404075399,49.55243115217208,2.638175667302724,Foggy,Night
2020-08-04,481.2873255161233,1178.434055173412,30.388221355919395,36.282931766427495,1.5318140259196784,Stormy,Morning
2020-08-04,585.1951772619544,1316.272878719905,25.867813131269347,37.16211227687975,1.0613355310743935,Cloudy,Evening
2020-08-04,459.78367232982487,1175.3111547346314,24.660730550428923,38.32507484027576,1.1477361588484718,Cloudy,Night
2020-08-04,519.8161565346257,1023.7413431071208,31.579823110847563,50.574876335368245,0.728001112294821,Stormy,Morning
2020-08-05,622.5900922608549,1285.5314356935642,34.32986155430166,83.73775652673854,0.4089744755889086,Rainy,Evening
2020-08-06,478.13338554420255,1328.5878871059836,28.55977582634407,50.81073995621048,0.3359381054552253,Foggy,Night
2020-08-06,577.3219592657919,1319.3985039111983,29.820581742066636,69.9984838810776,2.274271803559814,Rainy,Morning
2020-08-06,481.210820567448,973.5308896661254,36.53948635561306,67.54198359970657,0.0,Cloudy,Evening
2020-08-06,456.5384636994057,1252.433194750339,40.13112117067332,47.8022892207372,0.792854353160575,Cloudy,Night
2020-08-06,537.1520175740674,1129.1598526661292,28.916466129199744,41.77769182802402,0.2530723784718854,Cloudy,Morning
2020-08-06,428.2879015693329,1213.6623498973347,33.55856697792748,45.99494769876008,0.0,Cloudy,Evening
2020-08-07,468.97964050852727,1338.1717197195458,30.846526069223373,46.42647889247503,3.173687747939682,Stormy,Night
2020-08-08,480.949726556814,1022.4792643468376,41.27822230108008,58.42106393308989,0.5539311300918958,Cloudy,Morning
2020-08-09,532.1476290477605,1090.0754151203205,32.7074062503355,60.18304185695055,1.1955887970004728,Foggy,Evening
2020-08-09,414.036726943121,1215.2948276023812,22.590187252181806,54.03161233292999,0.5032590946659883,Foggy,Night
2020-08-09,521.2458139405763,1186.298226267126,43.1448097424313,43.35524717496575,3.664960427420573,Stormy,Morning
2020-08-09,417.1401460129168,1316.7755950526057,33.194447618903354,78.94468032374503,1.193744410869397,Cloudy,Evening
2020-08-10,471.8110393943271,1275.2612532065891,33.97406374353675,80.87126914777711,2.017226865405828,Stormy,Night
2020-08-10,545.8220014178838,1158.1948633672337,34.413380399045266,88.29470069662099,0.8053700112847362,Foggy,Morning
2020-08-10,465.2842731613826,1036.605385012919,28.29155148416837,77.3404780320731,3.497491078298665,Sunny,Evening
2020-08-11,491.4214778742217,1058.145892037599,36.664708639290815,78.5608686136939,2.4339544180550248,Sunny,Night
2020-08-11,534.2383138672452,1255.011780465883,34.723423443367146,49.14385668599091,1.0285428724643406,Foggy,Morning
2020-08-11,512.7517075184937,1006.327135435342,29.90766045136895,40.81373770316191,2.891680709829925,Foggy,Evening
2020-08-11,487.2791355383286,1205.5283566108064,31.861868954285672,89.84399672219759,1.0242117147303609,Foggy,Night
2020-08-11,440.69337203964017,1256.2143973173822,29.776239951674043,74.89097710176787,0.7092649287862995,Stormy,Morning
2020-08-12,430.854955489088,1332.5930660587,28.92353613198589,53.14919057428354,2.280903975630029,Sunny,Evening
2020-08-12,417.5295610761809,1127.0915276932787,28.400629284523216,66.79800258182189,4.048359623236648,Stormy,Night
2020-08-12,414.97386609304846,1124.840043583289,36.321603224705214,73.86025833311852,5.614694043504376,Stormy,Morning
2020-08-12,602.4002760712639,1193.6210183326025,38.37683043217452,81.30396614946994,0.1834708149441525,Foggy,Evening
2020-08-12,603.7726010809778,1293.019810575844,41.40411132261969,55.13804399981766,1.851941933112953,Rainy,Night
2020-08-12,448.8128152101152,1291.8193815202278,33.18545534795205,78.80239382956906,2.2293540993996075,Sunny,Morning
2020-08-13,552.9054007555449,989.4547675000764,29.919130564653216,37.48018290511024,2.695372637731006,Cloudy,Evening
2020-08-13,492.0337991018605,1107.0955209872689,30.210169254388536,36.57623940775964,2.7790303760843837,Cloudy,Night
2020-08-13,504.6525265148033,1151.971701073266,41.51899609582332,66.22485747281556,0.5890625880904655,Stormy,Morning
2020-08-14,500.0409236663378,1125.0152855817057,22.63487803940989,36.26086771203151,0.462523711226075,Foggy,Evening
2020-08-14,496.79481869359375,1191.3008239423857,29.954891379814796,73.43279316021132,0.168314189853489,Cloudy,Night
2020-08-14,450.5272818161706,1132.4616184369872,33.434327680602706,46.23599277217821,2.394233131784829,Stormy,Morning
2020-08-14,600.4744667160325,1229.6681401496382,34.40663125581435,69.28687824578236,0.866937149516094,Stormy,Evening
2020-08-14,489.11444667743336,1057.534446610197,35.65040523281355,64.4556041960018,0.8115012706766395,Foggy,Night
2020-08-15,400.0879372954437,1211.3787812980538,34.96497067377179,80.70686952115022,2.5480144934115767,Cloudy,Morning
2020-08-15,480.10505108548017,1239.8064433299996,28.008860032488105,81.8713851326003,0.0,Foggy,Evening
2020-08-15,514.6101258475785,1317.7259840013069,33.280028830548964,54.29544079748205,0.0,Stormy,Night
2020-08-15,468.05709860326726,1213.84118906885,23.066126165497977,58.13889142979468,0.4776822209872175,Cloudy,Morning
2020-08-16,467.77691975983663,1331.0303859149544,37.86509827566836,52.87378630076618,0.3510946523798434,Foggy,Evening
2020-08-16,508.2436483611511,1008.6170831409804,24.72513208482053,50.87982564335321,0.6309681106673475,Cloudy,Night
2020-08-16,483.03158533233614,1172.2068197881606,26.36970900392766,48.21947701419489,3.962720593779444,Foggy,Morning
2020-08-17,458.19324406833846,1246.1693447103023,30.136600438652334,33.72394825228839,0.3643563733409774,Rainy,Evening
2020-08-17,444.20596850634377,1213.7060593642805,35.66455566667301,85.2323778242659,0.2593118845929997,Cloudy,Night
2020-08-18,531.9353340795394,1173.4195977876004,23.27474558791344,51.97577705327812,2.973918738591811,Stormy,Morning
2020-08-18,575.8215338034084,994.7968033864056,33.925283876117966,83.33241761572079,0.5263684142830567,Cloudy,Evening
2020-08-18,503.7723526951307,1143.671417979239,28.67035170502815,53.42175665084695,1.821239534354588,Cloudy,Night
2020-08-19,469.5521340783097,1294.3919078255,34.72947002035923,79.84733218361296,0.4797118892237063,Sunny,Morning
2020-08-20,498.5636934888572,1209.2360631662011,31.43624047712172,75.92865659546084,2.9481385972229903,Cloudy,Evening
2020-08-20,489.2179818805698,1302.7168741666237,34.712731346604954,39.28680571205308,2.557532480319205,Stormy,Night
2020-08-20,506.43143874333015,1203.4758235226195,34.67172431482942,54.18453598321006,5.726397419271909,Sunny,Morning
2020-08-20,497.9372834897837,1039.0391619493585,30.84032292259877,70.00352059038897,0.4413488150440235,Foggy,Evening
2020-08-21,523.3898598086871,1111.0102973811015,24.696192039976296,31.503735639000688,0.1927002633864162,Cloudy,Night
2020-08-21,456.278116812436,1180.857296576227,29.611792521267557,74.68812495593728,2.457865079878013,Rainy,Morning
2020-08-21,489.2497447606338,1202.9737667156226,30.799251471588093,39.565622325428656,2.061242470792497,Stormy,Evening
2020-08-21,412.7325533302169,1335.7787538928085,38.06226510781445,29.88386865946192,1.3624149489897837,Cloudy,Night
2020-08-21,465.9735769649975,1165.2042214894989,32.72508792479398,49.16008140808166,0.9156992263779268,Rainy,Morning
2020-08-21,542.3877158583839,1202.5091827904794,35.122549547310044,67.17063063671866,2.112405280112529,Cloudy,Evening
2020-08-21,495.4706616055,1198.3115305902213,30.12871002223245,48.39127674719408,0.3338655776946854,Cloudy,Night
2020-08-21,563.6945169381407,1253.4375848302946,31.91856523193188,55.80409253854959,1.516125155538974,Sunny,Morning
2020-08-22,451.5009131113924,1189.943103284239,24.52991348356997,78.7925669540732,1.38584007023697,Stormy,Evening
2020-08-22,526.2641648519626,1263.774689947653,30.26463335271141,78.88450645734132,0.5312036417766873,Foggy,Night
2020-08-22,528.143710766764,1265.1775013521938,37.27607275094916,85.01044821958217,0.831907846947297,Stormy,Morning
2020-08-22,473.9369690457882,1145.1042693327909,30.30836293152947,77.31031149188706,0.5378182002639265,Sunny,Evening
2020-08-22,534.326099756039,1202.3846723140691,40.54714763654017,65.69919013788746,0.2973941063952703,Cloudy,Night
2020-08-23,482.3625109641935,975.1906160279972,36.13415427165759,86.04671349098018,8.363495563142372,Cloudy,Morning
2020-08-23,438.3337293759659,1030.0119393235216,29.320412744095677,85.88484981611826,0.809111958958947,Foggy,Evening
2020-08-23,582.9644830818759,1233.693974367211,28.17603902882547,68.60674552974395,2.274633773401144,Rainy,Night
2020-08-23,458.8412544947894,995.1196028710256,26.731779231545055,37.85612540020735,1.4892880025906177,Sunny,Morning
2020-08-23,508.3877062250734,1147.2488017646783,30.087150057293524,76.44863758385615,0.4674948810223406,Cloudy,Evening
2020-08-23,464.2847329480039,1259.923461260979,33.77579535471014,53.3396016507208,0.3935147906872804,Rainy,Night
2020-08-23,553.0641409963408,968.4722430577476,30.431049767861637,46.32462804052516,1.1497971770241802,Stormy,Morning
2020-08-24,414.13918457381976,1324.486958940926,26.20709662764989,34.56450840347502,0.8900209766790091,Sunny,Evening
2020-08-24,555.5885974748509,1184.8486254280765,29.180100232293515,86.88355165160863,0.5864267254202395,Rainy,Night
2020-08-24,463.9926712744631,1135.4594671758357,28.14386787314431,41.4920567306704,0.7934095519929888,Sunny,Morning
2020-08-25,493.2584149020682,1214.8471762196095,31.84139552491298,41.79312211513066,3.276886013707097,Rainy,Evening
2020-08-25,520.2180467164663,1266.6734190519558,36.61170793333366,31.906927361481245,0.6990723962146502,Cloudy,Night
2020-08-25,459.8467871474141,1213.7950079481109,37.593244293469134,71.86316569768846,0.4123531383583331,Foggy,Morning
2020-08-25,438.35429906537,1237.4913163676852,35.64792901025431,48.055877136797136,0.0,Cloudy,Evening
2020-08-26,482.74846128713983,1057.5566964809318,23.147807168885155,38.72923278314761,0.3123833510488543,Stormy,Night
2020-08-26,483.7186514427567,1167.9136379601568,43.09034754595962,74.29745605945553,0.1334441744452257,Foggy,Morning
2020-08-26,579.2098510761862,1256.3725026858967,34.57658229846497,67.69191203566767,2.2161931399355352,Stormy,Evening
2020-08-26,568.3625179231606,1411.7841788808707,33.08531432035002,50.91358964736988,0.4071721537304245,Rainy,Night
2020-08-26,529.3151903561496,1206.278728719357,27.86303809172204,33.879380297237425,2.852605197198748,Sunny,Morning
2020-08-26,473.2695327133052,1140.1167989444664,33.20381313357933,79.24073023310265,0.936548431690822,Cloudy,Evening
2020-08-26,469.7632235372169,1200.986513213955,32.14517770659093,59.06011477916983,3.669667226053131,Rainy,Night
2020-08-26,542.412569622273,1211.8816861545365,25.126180456098147,37.98919186703195,1.511789520086394,Stormy,Morning
2020-08-26,476.3655491758113,1446.9480698858588,34.25163600397708,70.54802046273635,3.170619880727299,Rainy,Evening
2020-08-26,495.3009468666232,1168.0882991041296,27.84789833454311,50.26746148184015,0.7487666684299513,Cloudy,Night
2020-08-26,482.65483184382526,1439.6601808803596,35.00919041293737,65.30708002036508,0.1925838137162818,Stormy,Morning
2020-08-27,454.213866366547,1248.80158361698,33.49126129286243,45.62742390891859,1.2489449394445165,Rainy,Evening
2020-08-27,507.82576090769686,1156.5569624665536,29.30731495039417,65.46411172338141,2.0764409313102643,Rainy,Night
2020-08-27,587.1309042893108,1319.080024108335,35.01149169346497,36.97344956634551,2.5300111917598915,Rainy,Morning
2020-08-27,590.2854445822122,1328.6642762980473,33.12018117650047,63.72819876412233,0.0,Sunny,Evening
2020-08-27,505.87960886441175,1180.7967594723648,30.79556786062677,49.51855211734472,0.7687044590993286,Sunny,Night
2020-08-28,438.1479150017191,1358.164219050289,31.41713562718192,48.56167440425605,1.1130782118852076,Stormy,Morning
2020-08-28,528.0575277790108,1270.3785425645844,29.76315554855645,46.49940917778065,0.6887832197739465,Foggy,Evening
2020-08-28,467.8617703175137,1133.8592460252505,27.31091277853493,62.141798049551255,0.4328200761552577,Sunny,Night
2020-08-28,534.1553041302412,1395.942578279436,32.134036074080875,73.83455651319683,0.9052851989044886,Stormy,Morning
2020-08-29,494.6258084970484,1325.4000754485423,33.35632945471688,39.90456188615906,0.7627664903972176,Rainy,Evening
2020-08-29,500.0125915069395,1206.7225984939378,36.174423624879374,87.9900659236348,1.988098547472359,Sunny,Night
2020-08-30,568.5784741673527,1418.3481924270554,32.91670742245286,84.86109811066153,1.1177860949388114,Foggy,Morning
2020-08-30,509.46814660579474,1067.4913642457884,32.678933291407965,67.12652038418713,2.179285915721946,Foggy,Evening
2020-08-30,536.3757278064768,1391.2705721483233,31.675083082081198,40.86574091283943,0.6572653944776348,Foggy,Night
2020-08-30,539.5108800289717,1233.5673352179513,31.427970761109776,58.63258562082911,2.61336694115423,Sunny,Morning
2020-08-30,488.39904478256017,1120.660692370539,37.4066265172974,39.96008743511603,0.773225396760512,Cloudy,Evening
2020-08-30,407.4430215396391,1201.2871719157715,24.359083018221146,38.58071813121737,1.510522008610952,Cloudy,Night
2020-08-30,485.7412028529522,1356.8569080524896,41.31598483078155,68.1865568492975,0.2289000337081286,Sunny,Morning
2020-08-31,454.0923972797453,1153.7636504739387,35.02213402187436,51.052316222755984,6.172825025854356,Stormy,Evening
2020-08-31,391.4477838310103,1107.9443886158597,28.557709316315567,39.608330527147984,0.0,Stormy,Night
2020-08-31,521.032783878114,1371.119931590124,27.51315324241853,91.19046377778196,0.2341994128756576,Sunny,Morning
2020-08-31,529.9809419882062,1260.9788317919752,30.496502734724046,73.7415279912178,1.8719470885884109,Foggy,Evening
2020-08-31,531.4489408223275,1284.310550325323,36.167715807823626,33.19482933265948,0.6161654471952388,Cloudy,Night
2020-08-31,405.95361766928914,1155.001914272863,38.02473909344205,73.3282847167824,5.069151811513263,Stormy,Morning
2020-08-31,460.1285275168395,1080.276709883575,28.94123688893288,50.65715074019401,1.3464725017896566,Rainy,Evening
2020-08-31,474.8449562885164,1223.1411499466597,29.641624161464385,50.44896044256918,0.5508743657743111,Rainy,Night
2020-09-01,493.8732330071881,1387.9117153057343,34.283103232486205,92.42132322304876,4.144006488427808,Rainy,Morning
2020-09-01,532.5623427717364,1186.5525801235806,25.70834944044596,84.52906364301765,0.1529060669339013,Foggy,Evening
2020-09-02,552.2466979207343,1091.866484355627,25.25072606302621,39.49195631978762,2.6998544133196387,Sunny,Night
2020-09-02,548.5133758067857,1295.451115807307,35.26680628043452,53.57497224114803,1.1031743222477004,Rainy,Morning
2020-09-02,473.1739748167821,1067.7081307848318,33.14201939564726,56.27673761396655,2.853955102245648,Foggy,Evening
2020-09-02,492.1109171218368,1441.227251705801,39.832304943748674,77.71350754585083,1.0199032202487213,Sunny,Night
2020-09-03,603.8782310384223,1191.1562989030715,39.16765054079347,41.44358025141719,0.9488456276323064,Foggy,Morning
2020-09-03,491.83652476917257,1147.2628982091485,22.00543674192984,53.01071796951336,3.4496217075678057,Rainy,Evening
2020-09-03,475.615000418156,1233.1477498559104,38.53145179234942,27.38761914024914,1.5872495492372272,Cloudy,Night
2020-09-03,502.49731496721256,1402.4492435073853,22.8531164162162,85.11747877244625,1.7914210866214542,Cloudy,Morning
2020-09-03,524.462333243627,1243.0329459005006,28.035836343515705,46.22014673569871,0.4345922514255278,Sunny,Evening
2020-09-03,510.3889331527882,1270.6660176994242,31.72463354449467,33.953915231841975,0.6407631475439461,Sunny,Night
2020-09-04,409.3176276866024,1050.1256257323107,34.19069064395287,53.907440627882366,0.0,Foggy,Morning
2020-09-05,574.6411987390895,1319.8616163975062,34.8361271722347,83.7202305365737,0.1853617523977357,Cloudy,Evening
2020-09-05,496.4521751744691,1190.2706124864187,35.33007964203205,32.12935331439847,1.3040812386685636,Sunny,Night
2020-09-06,459.6267952234083,1111.7221204849654,34.198150529708144,74.06407637042324,0.7786705465316442,Rainy,Morning
2020-09-06,531.0573651360754,1219.892752750692,32.79785343490418,73.21048495890005,0.1097983577244271,Foggy,Evening
2020-09-06,522.2644906951349,1175.5808806870368,29.81824406871361,51.438037784032886,0.046669014214984,Foggy,Night
2020-09-06,446.16415758665,1390.8723884780118,39.92095233034161,86.84893797125389,0.3601211623482567,Cloudy,Morning
2020-09-06,483.9813235851549,1208.3786901932187,34.59895140973716,54.12716385580923,3.825196246057857,Stormy,Evening
2020-09-07,468.3901833837549,1112.2838844785504,37.65055772880899,78.50795940451053,0.4949534794921191,Cloudy,Night
2020-09-07,507.2340470635375,1262.2788771116864,27.85675163155656,46.563466112389584,0.1636839138155143,Rainy,Morning
2020-09-07,401.6295361036336,1251.3540597846013,35.22358438918152,52.611022665299984,0.0,Sunny,Evening
2020-09-07,535.6182654163358,1169.2246395058803,25.61814765571942,54.117008792503086,0.3110328012507062,Foggy,Night
2020-09-08,544.481144470233,1137.1688284315503,33.05943263150343,69.605527330413,2.782608412911973,Stormy,Morning
2020-09-08,503.982001322312,1175.546128820813,33.30525071103332,28.774324602905725,0.8738010051071572,Foggy,Evening
2020-09-08,501.338546745982,1110.1143849382445,34.18633244735213,60.45601137387118,0.5089116336633923,Rainy,Night
2020-09-09,450.2321247976841,1239.3124969676855,33.83202951679984,28.849805383046046,1.915927634574473,Rainy,Morning
2020-09-09,467.2986544779736,1308.6103641821203,35.18902679548087,41.29128144928693,1.0776612324391006,Foggy,Evening
2020-09-10,619.8762152665083,1214.6533280533174,28.93932208726408,40.54280811932231,1.6382434452300831,Cloudy,Night
2020-09-10,472.7634605557564,1507.6223693382187,28.413943188336148,39.80639076148236,0.4786094224797435,Sunny,Morning
2020-09-10,434.6731319451261,1166.3790249476706,26.12532706320794,36.43871038588941,1.2804830209218727,Foggy,Evening
2020-09-10,467.22530968658793,1210.7599658305287,39.60909320725496,39.17063096941588,1.4713968050827642,Sunny,Night
2020-09-11,499.7144031440621,1072.1815381801036,28.441854027279472,39.46219646110732,1.1317423023653803,Cloudy,Morning
2020-09-11,522.0957061909846,1093.1789004462448,41.552481602247205,77.36226446029411,0.8267566530459818,Stormy,Evening
2020-09-11,514.5293791139737,1104.882961032409,31.38398052974196,66.08068618013915,1.8979788656352503,Foggy,Night
2020-09-12,512.2591714102425,1158.1264358508408,34.23859123070459,66.70652163373244,2.5344543200037584,Sunny,Morning
2020-09-13,472.0958971214377,1347.5461833572049,34.90672107042186,77.53887129764414,0.0,Foggy,Evening
2020-09-13,418.0279489555235,1097.4600984261035,30.973186234300474,30.556694503680923,0.6867832135169886,Cloudy,Night
2020-09-14,488.62149839163664,1242.3517578168403,27.946505055829284,81.84189915673595,0.4529518398364392,Rainy,Morning
2020-09-14,528.3994920363754,1364.9387035390291,30.734148155022307,67.5142806964733,0.47808396494382,Sunny,Evening
2020-09-14,472.50408004162887,1203.8726941241555,27.05773405075015,36.486894593561736,0.6502601132418726,Stormy,Night
2020-09-14,459.40476824428254,1123.6451271917358,36.68603181714974,59.895160675792745,1.0672206806598723,Foggy,Morning
2020-09-15,521.7642243081328,1089.3605822907427,28.12668453543625,30.10788072444787,0.7624619196535926,Stormy,Evening
2020-09-16,462.0655629849088,1263.682800696471,34.04922130991194,51.00025575512223,1.3508230712486926,Cloudy,Night
2020-09-16,575.9249301883359,1167.4209226401283,31.314640865057427,64.99791471235456,5.334309163028369,Foggy,Morning
2020-09-16,601.073060791471,1215.745682813438,40.43302715323698,56.73950081928904,1.8929809374486644,Rainy,Evening
2020-09-16,433.667007595457,1450.4291926260491,29.07435530002348,84.128412434484,0.6618807689865055,Sunny,Night
2020-09-17,576.2804434616024,1161.5993431874165,36.327055797358966,49.41315294602087,1.014645982910288,Cloudy,Morning
2020-09-17,453.3492226868995,1174.3254796456172,26.61153954219446,56.0755943346562,1.923090746909214,Rainy,Evening
2020-09-18,489.58904583034047,1291.663825597114,35.32768500951056,80.51498695662885,2.0661533328661,Cloudy,Night
2020-09-18,470.2467419558596,1083.4182385790664,25.953350232308782,83.4105028621023,1.864284992083027,Rainy,Morning
2020-09-18,526.6337889064126,1121.122040714529,30.071217006092823,56.09847845359217,1.7379846675396664,Rainy,Evening
2020-09-19,664.8874064758778,1216.5731832935992,33.21864705134591,82.53827985930455,0.5858777160248183,Foggy,Night
2020-09-19,443.8891116107192,1210.2143586381756,35.46608878345494,65.99444842562811,0.4227534840134272,Foggy,Morning
2020-09-19,566.9125120931519,1361.653928865376,36.80119031637464,80.18398726443336,0.0,Sunny,Evening
2020-09-19,510.21039624779866,1311.423925170398,28.230074815239373,85.63603196816221,6.618005424523942,Sunny,Night
2020-09-19,470.4017567065438,1174.2706895747715,31.92871492690985,80.7510088326111,0.0536155419401695,Sunny,Morning
2020-09-20,522.1164068130809,1132.6966732781036,35.76237429870464,69.34897469634578,0.8231326024466918,Cloudy,Evening
2020-09-20,508.9546671554389,1190.1369714705977,34.17383643587966,59.90231176926687,0.2390218511783897,Cloudy,Night
2020-09-21,525.6331949098092,1275.9307998569152,33.2458396637609,82.24521908927204,0.6664733628524558,Stormy,Morning
2020-09-21,541.8159331747646,1172.787793920352,31.33798370709427,46.357820300784205,2.4562390323230456,Foggy,Evening
2020-09-21,414.60593146738495,1373.2921438511764,30.739848653767293,48.94510697212047,0.9754486377039386,Stormy,Night
2020-09-21,453.05618962898376,1298.2849055572187,37.33479035196721,81.0115863804408,0.5594348317812385,Cloudy,Morning
2020-09-21,541.846444954602,1390.726402202661,27.743553984404254,78.17502965976394,0.7792684134703133,Foggy,Evening
2020-09-21,459.446210079574,1261.154375422039,39.14379951710081,82.01243466755705,0.7460360269312631,Stormy,Night
2020-09-22,503.7497651838428,1180.0468010368334,24.02086732184454,70.92480824222018,0.9381686539003844,Cloudy,Morning
2020-09-22,532.6162744945882,1258.5425227706553,31.707140486522054,38.06025894483189,4.191223669209817,Rainy,Evening
2020-09-22,524.8276182819367,1065.74978348062,27.13774023795822,57.09833464229108,0.0,Sunny,Night
2020-09-23,482.5316981692689,1202.8243920673265,31.86406987981305,70.00855286083208,0.6210709841834463,Rainy,Morning
2020-09-24,372.61237908237655,1077.4087552900833,30.974076528257108,90.20371932767884,0.7131199115131804,Cloudy,Evening
2020-09-24,542.5411310740926,1208.6169717343405,28.10767246026532,30.45881383906682,0.7419890631585109,Rainy,Night
2020-09-24,566.2086934152793,1011.2198074537988,32.31129122768746,39.556238092842754,0.674718890422634,Rainy,Morning
